PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PERF3962,EMP2493,2024-01-22,3,5,3,0,1,4,5,2
PERF3963,EMP2436,2023-12-29,4,4,3,0,5,5,2,5
PERF3964,EMP2435,2024-11-25,2,3,4,3,0,5,2,5
PERF3965,EMP1188,2024-08-25,2,4,1,5,5,1,3,2
PERF3966,EMP1283,2024-02-29,3,2,2,4,3,1,4,4
PERF3967,EMP1978,2024-01-29,2,2,2,5,1,5,3,2
PERF3968,EMP1057,2022-06-04,2,2,2,1,2,2,3,2
PERF3969,EMP2425,2022-12-01,2,5,3,0,2,5,3,4
PERF3970,EMP1099,2023-07-28,2,5,3,2,2,1,5,3
PERF3971,EMP1120,2023-04-14,2,2,2,0,0,1,5,2
PERF3972,EMP2237,2023-01-14,1,2,5,4,5,4,1,3
PERF3973,EMP1202,2023-05-19,3,3,4,0,4,4,2,4
PERF3974,EMP1764,2023-09-27,2,5,3,2,3,4,3,3
PERF3975,EMP1420,2022-07-08,3,3,1,2,1,3,4,3
PERF3976,EMP1591,2024-03-14,2,4,2,4,0,4,4,3
PERF3977,EMP2162,2024-01-04,4,1,5,2,4,5,4,1
PERF3978,EMP1418,2024-05-21,5,2,2,0,3,4,2,1
PERF3979,EMP1163,2022-01-02,2,4,3,2,4,3,5,3
PERF3980,EMP2423,2023-10-28,4,2,4,5,0,1,4,5
PERF3981,EMP1441,2024-03-05,1,5,2,2,2,5,2,1
PERF3982,EMP1258,2024-07-07,1,4,4,3,2,1,5,4
PERF3983,EMP2343,2023-10-03,4,3,4,1,2,5,4,5
PERF3984,EMP1801,2024-04-22,4,1,4,2,1,1,1,5
PERF3985,EMP2481,2024-05-29,5,2,4,0,2,5,1,4
PERF3986,EMP2018,2024-01-03,5,5,3,0,4,5,4,2
PERF3987,EMP1186,2022-10-06,4,1,4,4,3,1,3,3
PERF3988,EMP2479,2022-09-12,3,1,1,3,3,5,5,3
PERF3989,EMP1509,2024-12-02,1,4,1,3,0,3,3,5
PERF3990,EMP1021,2022-08-03,4,3,1,3,5,5,5,1
PERF3991,EMP1838,2022-05-09,5,4,2,4,2,4,5,1
PERF3992,EMP1930,2023-09-17,2,5,1,3,4,5,4,1
PERF3993,EMP1916,2023-07-24,1,4,5,4,2,2,4,5
PERF3994,EMP1464,2024-01-21,5,2,5,5,0,3,3,5
PERF3995,EMP1947,2024-12-02,2,2,3,4,0,4,3,5
PERF3996,EMP1486,2022-01-20,3,5,5,5,5,3,1,3
PERF3997,EMP2454,2024-07-05,1,3,3,2,0,3,3,1
PERF3998,EMP1207,2023-04-26,3,2,4,4,2,5,4,5
PERF3999,EMP2450,2022-12-21,2,3,2,4,3,5,2,3
PERF4000,EMP1700,2024-01-26,1,2,5,2,3,4,4,3
PERF4001,EMP2335,2023-04-21,5,5,2,5,5,1,5,5
PERF4002,EMP1363,2024-03-05,2,2,1,5,0,3,3,1
PERF4003,EMP1496,2023-05-03,5,3,3,3,4,5,2,1
PERF4004,EMP1672,2022-03-27,3,5,1,2,0,4,4,5
PERF4005,EMP1451,2022-07-09,5,5,2,4,1,3,1,3
PERF4006,EMP1187,2023-05-28,1,3,5,1,1,1,4,2
PERF4007,EMP2487,2022-06-05,3,5,3,5,5,3,2,1
PERF4008,EMP1458,2024-05-16,2,1,1,5,0,1,1,1
PERF4009,EMP1609,2024-11-30,3,5,5,4,0,2,4,3
PERF4010,EMP1101,2023-10-19,4,2,5,1,4,4,3,2
PERF4011,EMP1348,2024-11-14,4,5,5,5,2,5,5,3
PERF4012,EMP2329,2022-05-15,1,2,1,2,3,5,5,4
PERF4013,EMP2392,2022-09-30,3,1,2,3,1,1,1,4
PERF4014,EMP2100,2024-01-12,5,5,2,1,2,4,1,5
PERF4015,EMP1276,2022-03-08,4,3,3,0,3,1,4,2
PERF4016,EMP1258,2022-02-02,3,1,2,2,5,3,3,3
PERF4017,EMP1578,2022-09-17,5,4,1,3,1,4,3,4
PERF4018,EMP2042,2023-01-07,4,4,1,4,3,4,3,2
PERF4019,EMP1092,2023-11-01,5,1,3,0,3,1,2,1
PERF4020,EMP1559,2024-12-19,1,4,2,5,4,1,1,2
PERF4021,EMP1056,2024-09-03,3,3,1,5,3,1,1,2
PERF4022,EMP1669,2022-02-12,4,5,3,1,3,3,2,3
PERF4023,EMP2024,2022-09-16,4,2,4,4,3,4,2,5
PERF4024,EMP2427,2022-07-28,2,2,3,2,3,3,1,1
PERF4025,EMP1896,2023-03-05,2,4,5,2,2,3,5,2
PERF4026,EMP1945,2023-02-07,4,5,1,4,1,4,2,4
PERF4027,EMP1859,2022-01-26,4,4,1,2,3,4,4,4
PERF4028,EMP1907,2024-08-14,4,5,5,4,2,1,2,1
PERF4029,EMP2046,2023-08-09,1,5,2,5,4,2,4,2
PERF4030,EMP1366,2022-11-13,5,5,1,1,1,2,4,5
PERF4031,EMP1625,2024-09-08,3,5,3,3,3,2,5,1
PERF4032,EMP2451,2023-06-27,2,1,2,4,1,3,3,1
PERF4033,EMP1027,2024-08-20,4,4,2,4,5,4,4,5
PERF4034,EMP1558,2024-05-21,3,1,1,4,1,2,5,5
PERF4035,EMP1998,2024-04-16,1,2,5,0,2,1,2,5
PERF4036,EMP1669,2024-08-10,2,1,1,4,0,3,3,5
PERF4037,EMP2202,2023-06-26,3,3,4,1,4,4,2,2
PERF4038,EMP2302,2022-06-05,5,3,5,5,5,3,2,5
PERF4039,EMP1496,2022-11-29,2,5,3,5,1,1,5,4
PERF4040,EMP1647,2024-05-21,2,5,5,1,1,4,4,5
PERF4041,EMP1951,2023-04-05,3,5,5,3,1,1,5,1
PERF4042,EMP1446,2023-02-14,5,2,1,4,0,1,4,2
PERF4043,EMP2263,2023-05-05,3,4,5,0,1,5,2,1
PERF4044,EMP2451,2024-04-19,2,3,1,4,4,1,3,2
PERF4045,EMP1435,2023-12-22,3,2,5,3,0,3,4,2
PERF4046,EMP2275,2022-06-28,3,3,4,3,3,5,5,1
PERF4047,EMP2127,2024-01-12,1,5,3,0,3,4,2,3
PERF4048,EMP1130,2024-12-27,5,3,3,3,3,2,1,3
PERF4049,EMP2478,2022-02-24,5,3,3,2,4,3,1,3
PERF4050,EMP1340,2023-08-13,2,2,5,1,4,2,1,4
PERF4051,EMP1026,2022-10-08,1,5,5,5,0,2,5,1
PERF4052,EMP2210,2023-06-21,1,4,5,0,3,2,2,5
PERF4053,EMP1060,2023-09-03,1,4,1,4,5,4,3,3
PERF4054,EMP1795,2022-09-02,4,2,5,1,4,1,1,2
PERF4055,EMP1185,2024-12-22,3,2,5,4,5,4,1,3
PERF4056,EMP2495,2022-11-08,2,3,4,4,3,3,2,4
PERF4057,EMP1988,2022-12-30,3,2,3,1,5,1,3,5
PERF4058,EMP1370,2024-10-07,4,1,3,1,5,2,2,3
PERF4059,EMP1363,2022-09-09,3,4,1,0,3,3,3,5
PERF4060,EMP2124,2022-03-23,4,5,4,4,1,2,1,5
PERF4061,EMP1934,2022-05-29,5,5,4,4,5,5,3,1
PERF4062,EMP1811,2024-03-05,5,4,1,5,1,1,2,3
PERF4063,EMP1424,2023-09-25,1,4,3,3,2,3,3,2
PERF4064,EMP2094,2024-12-17,2,5,3,1,4,5,5,2
PERF4065,EMP2200,2024-12-07,4,4,2,4,5,1,4,5
PERF4066,EMP1490,2023-07-28,4,2,1,3,2,4,4,3
PERF4067,EMP2365,2024-03-09,1,4,2,0,3,2,4,2
PERF4068,EMP1456,2022-09-24,4,3,4,5,2,4,2,2
PERF4069,EMP2309,2023-05-23,3,1,5,0,4,5,5,5
PERF4070,EMP1667,2022-06-26,5,1,1,1,2,3,4,4
PERF4071,EMP1494,2024-12-18,2,2,4,3,5,5,2,2
PERF4072,EMP1334,2022-04-27,3,3,4,3,2,2,2,5
PERF4073,EMP1974,2024-03-16,4,5,1,4,1,1,2,4
PERF4074,EMP2098,2024-12-18,5,2,4,2,4,1,4,3
PERF4075,EMP1007,2024-07-16,2,2,3,1,3,4,4,1
PERF4076,EMP1582,2022-09-09,2,4,5,0,0,3,3,5
PERF4077,EMP1236,2024-10-01,5,4,1,1,1,5,5,5
PERF4078,EMP2099,2022-01-29,2,5,4,0,3,5,4,1
PERF4079,EMP1979,2022-12-26,1,5,2,2,3,2,1,4
PERF4080,EMP2206,2022-12-24,4,4,3,4,2,2,5,5
PERF4081,EMP2270,2024-03-21,5,1,1,4,5,4,4,2
PERF4082,EMP1590,2023-02-11,5,3,2,2,2,3,5,2
PERF4083,EMP2260,2022-11-20,5,3,2,4,0,3,5,2
PERF4084,EMP1108,2022-10-19,1,3,2,4,0,1,4,5
PERF4085,EMP2332,2022-12-10,1,3,2,1,4,5,1,5
PERF4086,EMP2168,2024-05-27,5,5,1,5,4,1,3,3
PERF4087,EMP1491,2024-12-11,5,5,5,3,5,2,2,1
PERF4088,EMP2388,2024-06-08,3,4,4,4,0,1,5,3
PERF4089,EMP1051,2022-09-21,5,2,1,3,5,3,2,4
PERF4090,EMP1124,2023-05-02,2,2,3,4,3,4,1,5
PERF4091,EMP1566,2023-04-11,1,5,5,4,1,3,3,2
PERF4092,EMP2443,2023-07-08,1,4,5,0,1,3,5,3
PERF4093,EMP2451,2024-03-23,5,5,2,0,2,4,5,5
PERF4094,EMP2165,2023-01-14,2,1,2,4,0,4,1,4
PERF4095,EMP1595,2022-12-09,1,5,2,5,5,5,5,3
PERF4096,EMP1019,2022-02-27,1,5,3,2,2,4,3,5
PERF4097,EMP1323,2022-04-19,2,1,2,0,3,3,4,2
PERF4098,EMP1122,2024-02-04,1,4,4,2,5,2,3,5
PERF4099,EMP2354,2023-04-12,5,3,1,3,3,1,4,4
PERF4100,EMP2026,2024-03-21,3,5,4,1,0,1,3,5
PERF4101,EMP1188,2022-04-19,1,1,3,0,0,5,4,2
PERF4102,EMP2033,2022-04-07,3,5,5,5,5,1,3,1
PERF4103,EMP1526,2022-11-25,3,5,3,0,3,1,3,4
PERF4104,EMP1272,2024-07-11,4,2,2,2,4,1,5,4
PERF4105,EMP1453,2023-05-29,3,1,3,3,5,3,4,2
PERF4106,EMP1070,2023-03-02,4,5,4,1,5,1,2,4
PERF4107,EMP2445,2022-09-04,4,5,3,2,1,3,5,3
PERF4108,EMP2339,2023-08-16,1,3,5,1,2,1,3,5
PERF4109,EMP2235,2023-01-03,1,5,1,0,5,1,4,3
PERF4110,EMP1903,2024-10-07,2,1,2,5,3,5,4,3
PERF4111,EMP1295,2022-08-20,5,1,5,2,2,3,5,5
PERF4112,EMP1287,2022-09-15,3,5,4,2,4,3,3,4
PERF4113,EMP2497,2024-07-13,5,4,2,1,1,2,1,3
PERF4114,EMP2180,2023-10-22,5,2,4,1,3,1,4,5
PERF4115,EMP1424,2022-01-10,1,1,4,5,3,4,5,4
PERF4116,EMP1614,2024-03-24,2,1,5,2,5,5,5,5
PERF4117,EMP1378,2022-08-07,1,5,5,2,0,2,1,3
PERF4118,EMP1366,2023-03-08,2,1,3,5,4,5,2,4
PERF4119,EMP2152,2024-06-28,3,4,4,2,4,2,2,2
PERF4120,EMP1523,2024-09-29,2,2,2,1,5,1,4,3
PERF4121,EMP1573,2023-08-21,4,2,2,2,3,1,3,3
PERF4122,EMP2386,2023-04-21,4,3,5,5,4,5,3,4
PERF4123,EMP2307,2022-02-24,1,2,1,4,3,2,1,1
PERF4124,EMP1309,2023-11-22,3,1,1,0,4,4,3,1
PERF4125,EMP1422,2024-10-16,2,5,4,3,1,4,2,2
PERF4126,EMP1050,2022-08-05,4,5,4,1,3,1,5,1
PERF4127,EMP2284,2024-09-06,4,1,2,0,0,4,5,3
PERF4128,EMP1518,2024-08-05,3,4,5,0,3,2,2,1
PERF4129,EMP1218,2022-04-27,2,1,4,0,0,2,3,1
PERF4130,EMP2399,2022-08-22,4,2,3,4,1,3,4,3
PERF4131,EMP1025,2023-06-02,1,5,2,2,3,3,3,5
PERF4132,EMP2291,2023-02-06,2,1,4,3,1,2,1,4
PERF4133,EMP1343,2024-04-09,1,5,2,4,5,1,4,4
PERF4134,EMP2265,2023-06-04,4,2,3,0,1,1,1,3
PERF4135,EMP1353,2023-02-28,3,1,1,2,1,5,3,3
PERF4136,EMP1989,2024-03-09,4,1,2,1,2,4,4,4
PERF4137,EMP1410,2022-03-11,4,5,2,2,1,1,2,5
PERF4138,EMP1179,2024-08-10,4,1,3,5,2,2,5,5
PERF4139,EMP1716,2023-12-26,3,3,2,3,1,2,1,2
PERF4140,EMP1502,2022-02-25,4,2,3,4,4,2,2,5
PERF4141,EMP1373,2022-08-20,3,1,1,3,3,5,2,4
PERF4142,EMP1242,2022-01-23,4,4,2,2,0,3,1,4
PERF4143,EMP2472,2022-05-17,3,2,5,1,1,4,3,1
PERF4144,EMP2041,2023-02-04,3,5,3,0,2,3,3,5
PERF4145,EMP2243,2024-09-27,5,2,3,3,4,3,1,5
PERF4146,EMP1847,2023-07-16,5,2,3,4,2,4,1,4
PERF4147,EMP1166,2024-07-27,1,1,4,4,3,2,5,1
PERF4148,EMP2121,2022-02-02,2,1,4,5,0,2,5,3
PERF4149,EMP1693,2023-01-04,4,4,5,5,5,5,1,4
PERF4150,EMP1703,2022-06-20,1,1,2,2,3,4,4,5
PERF4151,EMP2370,2023-06-04,3,2,3,4,0,2,1,1
PERF4152,EMP1840,2023-09-17,2,5,4,5,2,5,2,1
PERF4153,EMP2342,2022-02-10,1,2,1,2,4,2,4,1
PERF4154,EMP2299,2022-12-14,1,2,1,2,2,3,5,4
PERF4155,EMP1248,2024-04-21,4,5,2,2,5,5,5,5
PERF4156,EMP1556,2023-08-30,2,5,3,3,5,4,3,2
PERF4157,EMP1045,2024-08-31,4,1,2,5,4,3,2,1
PERF4158,EMP1286,2023-08-29,3,2,1,5,5,4,5,3
PERF4159,EMP2197,2022-08-30,2,5,5,4,4,5,5,2
PERF4160,EMP1741,2022-01-23,4,5,1,2,2,2,5,3
PERF4161,EMP1967,2023-09-11,4,5,5,3,4,2,1,1
PERF4162,EMP1342,2024-03-22,5,2,2,1,2,1,5,4
PERF4163,EMP1464,2024-11-07,4,3,4,2,5,1,5,5
PERF4164,EMP1126,2022-03-26,1,4,5,1,3,2,4,5
PERF4165,EMP1803,2024-08-17,3,3,4,3,3,5,1,1
PERF4166,EMP2260,2022-01-20,1,5,5,2,2,3,1,2
PERF4167,EMP2048,2023-08-06,4,1,5,2,5,4,2,2
PERF4168,EMP1099,2022-02-15,3,1,3,1,2,2,1,1
PERF4169,EMP1110,2023-10-12,2,2,3,4,2,2,5,1
PERF4170,EMP1912,2023-08-10,5,1,5,2,0,2,1,5
PERF4171,EMP2311,2022-07-28,1,4,4,3,1,3,5,4
PERF4172,EMP1283,2023-12-12,4,2,2,1,2,5,1,3
PERF4173,EMP1265,2024-09-28,1,1,1,4,2,3,1,1
PERF4174,EMP1044,2023-11-24,2,5,5,0,3,1,4,2
PERF4175,EMP2124,2023-09-12,2,2,4,3,2,3,1,2
PERF4176,EMP1774,2022-05-14,4,2,1,2,4,3,2,5
PERF4177,EMP2214,2024-10-11,2,2,1,5,0,4,1,4
PERF4178,EMP1828,2022-07-06,3,4,1,0,5,2,5,4
PERF4179,EMP1711,2024-06-16,2,3,4,0,0,1,1,2
PERF4180,EMP1260,2024-03-02,4,5,5,2,2,3,4,4
PERF4181,EMP2226,2023-11-29,5,2,2,1,4,5,3,3
PERF4182,EMP2127,2022-06-19,3,1,3,2,1,3,1,4
PERF4183,EMP1657,2022-05-20,1,4,4,1,2,3,5,3
PERF4184,EMP2195,2023-01-20,3,3,5,1,0,3,5,5
PERF4185,EMP1745,2024-09-11,3,4,1,5,3,3,4,1
PERF4186,EMP1654,2022-06-07,1,2,3,0,4,1,2,3
PERF4187,EMP1979,2023-08-28,3,3,2,2,4,2,3,1
PERF4188,EMP1389,2023-08-19,4,1,4,1,1,1,4,2
PERF4189,EMP1485,2024-02-03,1,5,5,2,2,5,3,2
PERF4190,EMP1085,2022-04-12,5,5,4,1,5,4,2,3
PERF4191,EMP1296,2023-04-15,5,1,5,1,4,2,1,5
PERF4192,EMP2102,2022-11-16,5,1,1,4,5,4,4,1
PERF4193,EMP1607,2024-04-05,1,1,5,1,4,1,4,4
PERF4194,EMP2011,2023-06-30,2,3,4,3,2,1,3,2
PERF4195,EMP1037,2024-11-17,4,2,5,2,1,1,2,2
PERF4196,EMP1738,2024-03-17,4,2,1,5,3,3,1,5
PERF4197,EMP1698,2024-01-08,3,4,1,4,5,5,1,5
PERF4198,EMP1488,2023-07-08,3,4,4,3,0,5,5,3
PERF4199,EMP1384,2023-11-07,3,4,1,2,1,3,5,3
PERF4200,EMP2104,2022-12-05,3,2,1,1,1,3,1,5
PERF4201,EMP1016,2024-09-23,2,3,4,0,5,2,1,1
PERF4202,EMP1189,2022-02-08,4,3,3,1,1,3,3,5
PERF4203,EMP1854,2023-11-21,2,3,4,2,2,1,5,2
PERF4204,EMP2152,2022-10-09,1,3,3,2,5,2,5,4
PERF4205,EMP1151,2023-11-28,2,4,2,4,2,2,4,5
PERF4206,EMP1351,2023-04-28,5,2,1,3,4,1,3,2
PERF4207,EMP1951,2023-03-29,1,2,1,1,4,3,1,3
PERF4208,EMP1688,2023-10-15,1,4,4,2,1,5,4,3
PERF4209,EMP1384,2023-01-10,3,4,4,4,3,4,5,4
PERF4210,EMP1639,2023-01-01,4,2,3,4,0,4,3,4
PERF4211,EMP1338,2024-04-03,3,3,5,2,1,1,2,5
PERF4212,EMP1217,2022-09-05,3,1,2,0,3,3,2,3
PERF4213,EMP1737,2022-09-10,2,3,1,0,5,1,1,5
PERF4214,EMP1755,2024-12-19,1,1,4,1,3,3,1,5
PERF4215,EMP1599,2022-10-23,2,3,2,5,2,4,4,2
PERF4216,EMP2352,2022-10-31,4,5,3,3,5,2,5,1
PERF4217,EMP1355,2023-02-10,4,2,1,2,5,4,4,1
PERF4218,EMP2034,2023-01-16,1,3,4,1,2,5,1,4
PERF4219,EMP2404,2023-10-23,1,3,5,2,3,2,4,3
PERF4220,EMP1004,2024-11-18,2,3,1,5,3,4,1,2
PERF4221,EMP1919,2024-06-27,3,1,2,5,3,3,3,1
PERF4222,EMP1839,2022-08-14,2,3,4,3,1,4,4,1
PERF4223,EMP1287,2024-11-28,4,2,5,2,3,2,5,5
PERF4224,EMP2308,2024-05-11,2,1,2,1,2,2,2,1
PERF4225,EMP1925,2023-10-28,1,5,4,4,1,5,4,5
PERF4226,EMP1066,2023-08-03,2,1,2,0,5,2,3,4
PERF4227,EMP1569,2023-07-14,4,1,5,2,3,2,4,1
PERF4228,EMP1474,2024-04-11,1,1,3,2,1,1,4,5
PERF4229,EMP1953,2022-12-04,1,2,5,3,3,2,3,2
PERF4230,EMP1428,2022-09-13,5,1,4,0,2,5,2,4
PERF4231,EMP1217,2023-12-07,2,3,3,0,5,2,5,2
PERF4232,EMP1392,2024-04-21,1,5,4,1,1,5,1,3
PERF4233,EMP2104,2022-01-05,4,2,1,1,5,4,5,4
PERF4234,EMP1516,2023-06-05,1,4,5,4,2,5,3,3
PERF4235,EMP1904,2023-01-25,2,3,2,4,3,4,2,2
PERF4236,EMP1669,2024-03-30,4,4,5,4,2,5,4,3
PERF4237,EMP2252,2023-10-15,1,5,4,1,3,3,2,5
PERF4238,EMP2293,2022-12-05,5,3,3,1,2,1,2,1
PERF4239,EMP1841,2023-06-29,3,1,4,0,2,2,4,2
PERF4240,EMP1349,2022-03-08,5,1,4,5,5,1,3,2
PERF4241,EMP1242,2023-09-29,5,5,3,1,0,5,1,1
PERF4242,EMP2379,2023-08-08,2,4,2,2,2,5,3,5
PERF4243,EMP1495,2022-03-10,1,3,4,5,3,3,4,4
PERF4244,EMP1134,2022-11-23,5,5,5,1,5,2,4,2
PERF4245,EMP1239,2024-03-12,5,2,3,0,4,4,3,5
PERF4246,EMP1224,2023-02-23,2,5,2,2,3,2,2,1
PERF4247,EMP1401,2022-01-23,2,2,2,0,1,3,4,4
PERF4248,EMP1837,2022-01-23,2,4,1,4,1,4,2,4
PERF4249,EMP1557,2022-05-09,4,1,3,0,2,3,2,1
PERF4250,EMP2165,2022-10-25,2,4,1,0,3,5,5,1
PERF4251,EMP1683,2023-06-21,1,5,4,5,1,1,4,5
PERF4252,EMP1078,2023-06-13,2,5,3,0,1,5,4,2
PERF4253,EMP2207,2023-04-13,2,1,4,5,0,2,3,2
PERF4254,EMP1815,2022-01-13,5,5,1,4,0,4,5,3
PERF4255,EMP2200,2023-01-10,3,3,5,1,1,2,2,2
PERF4256,EMP1868,2024-05-19,2,5,5,5,3,3,3,2
PERF4257,EMP1182,2023-02-20,3,5,4,5,3,5,2,5
PERF4258,EMP2353,2024-08-30,3,4,3,1,4,2,5,3
PERF4259,EMP2374,2024-10-06,3,1,1,5,4,3,4,3
PERF4260,EMP1575,2022-07-19,4,3,3,4,5,4,1,2
PERF4261,EMP1431,2024-12-27,5,2,2,5,0,5,2,5
PERF4262,EMP1633,2022-01-22,4,3,2,0,3,3,4,3
PERF4263,EMP1384,2024-11-27,5,4,2,2,5,5,2,4
PERF4264,EMP1587,2022-01-17,2,2,3,3,3,3,1,1
PERF4265,EMP1647,2024-01-04,5,4,1,1,3,3,3,1
PERF4266,EMP2065,2023-09-17,5,1,2,1,2,1,3,5
PERF4267,EMP1756,2022-09-20,5,5,3,4,4,4,1,4
PERF4268,EMP2336,2022-04-06,2,3,5,0,1,5,1,4
PERF4269,EMP1505,2024-05-29,5,4,5,3,2,2,1,2
PERF4270,EMP1773,2022-12-17,5,3,3,2,0,2,4,3
PERF4271,EMP1770,2022-10-24,1,4,5,1,3,5,5,2
PERF4272,EMP1424,2024-10-04,2,2,1,3,5,1,1,5
PERF4273,EMP1763,2022-10-17,2,4,2,2,4,5,3,4
PERF4274,EMP1901,2023-09-20,2,1,2,5,2,5,1,4
PERF4275,EMP1400,2022-09-28,5,3,2,2,3,3,3,4
PERF4276,EMP1759,2022-11-06,5,3,5,2,4,4,1,5
PERF4277,EMP1877,2024-09-26,5,3,3,3,5,1,1,1
PERF4278,EMP1698,2023-04-14,2,1,1,5,1,4,2,2
PERF4279,EMP1802,2023-07-17,5,2,1,1,3,4,4,3
PERF4280,EMP1707,2024-09-16,5,4,5,2,3,4,1,5
PERF4281,EMP1856,2024-09-10,1,4,2,0,5,1,4,3
PERF4282,EMP2002,2024-05-09,1,5,5,2,2,2,5,4
PERF4283,EMP2111,2022-01-12,2,5,2,2,1,2,3,4
PERF4284,EMP1846,2022-03-23,5,2,1,2,0,2,1,2
PERF4285,EMP1881,2022-01-28,4,5,5,5,4,1,3,2
PERF4286,EMP1986,2022-03-04,4,3,2,3,5,2,5,4
PERF4287,EMP1528,2022-08-26,2,3,3,2,0,2,5,3
PERF4288,EMP1405,2023-12-31,2,3,3,3,4,1,5,4
PERF4289,EMP1728,2024-02-01,2,5,1,3,0,3,2,2
PERF4290,EMP1798,2024-05-23,5,5,1,5,5,3,3,4
PERF4291,EMP1077,2023-03-07,4,4,2,3,3,5,2,3
PERF4292,EMP1620,2023-12-10,5,4,2,5,1,3,2,2
PERF4293,EMP2339,2023-09-28,1,1,1,5,2,5,4,1
PERF4294,EMP1550,2023-09-03,5,3,5,2,1,5,5,4
PERF4295,EMP2192,2023-05-14,5,3,5,3,2,2,4,1
PERF4296,EMP1771,2022-01-29,5,4,5,0,5,1,1,1
PERF4297,EMP2466,2023-08-02,4,2,1,0,3,1,4,2
PERF4298,EMP2163,2024-05-06,3,3,5,0,5,1,2,2
PERF4299,EMP2364,2023-01-25,5,5,2,0,0,1,2,1
PERF4300,EMP1825,2024-08-02,4,5,3,5,2,5,1,5
PERF4301,EMP2270,2023-04-10,1,2,5,0,3,3,5,3
PERF4302,EMP2128,2023-08-02,5,3,4,4,0,1,5,5
PERF4303,EMP1925,2023-12-28,5,4,4,1,2,2,4,2
PERF4304,EMP1588,2024-07-04,3,3,1,0,5,5,1,5
PERF4305,EMP1886,2022-10-15,5,4,1,1,2,1,4,5
PERF4306,EMP2464,2023-06-05,2,5,4,0,3,2,3,3
PERF4307,EMP2060,2023-12-10,1,3,4,1,1,2,2,3
PERF4308,EMP1328,2024-09-14,2,4,2,4,3,4,5,4
PERF4309,EMP2320,2024-02-21,5,5,1,3,1,1,1,4
PERF4310,EMP1251,2023-09-09,1,4,1,2,0,3,2,1
PERF4311,EMP2425,2023-05-05,3,3,2,4,5,3,3,4
PERF4312,EMP2166,2023-02-20,5,2,3,2,3,4,3,4
PERF4313,EMP1781,2023-11-12,3,5,1,2,1,4,2,3
PERF4314,EMP2237,2022-10-31,3,5,1,2,3,5,5,3
PERF4315,EMP1460,2024-12-11,5,5,4,4,0,5,1,3
PERF4316,EMP1015,2022-06-06,5,1,3,4,2,2,2,5
PERF4317,EMP1248,2024-02-29,5,5,2,1,4,4,5,4
PERF4318,EMP2398,2024-08-22,1,4,2,1,2,3,3,1
PERF4319,EMP2008,2022-11-22,4,4,2,0,3,4,5,4
PERF4320,EMP1146,2023-12-05,5,3,3,1,4,1,4,3
PERF4321,EMP1808,2023-01-11,1,2,2,0,4,5,1,3
PERF4322,EMP2262,2022-07-17,3,2,2,0,5,4,1,1
PERF4323,EMP1049,2024-12-17,3,2,2,4,5,3,2,2
PERF4324,EMP2170,2023-03-01,2,1,2,5,4,1,2,5
PERF4325,EMP1839,2022-04-05,5,4,4,2,2,3,1,4
PERF4326,EMP1045,2023-10-02,5,4,4,2,3,1,1,4
PERF4327,EMP1734,2022-12-16,3,3,3,1,2,2,1,1
PERF4328,EMP2475,2024-03-11,5,5,3,3,4,4,5,3
PERF4329,EMP1667,2022-03-13,1,5,4,1,2,1,3,4
PERF4330,EMP2293,2022-10-17,1,5,2,0,0,4,1,1
PERF4331,EMP1548,2022-11-20,2,5,5,1,0,1,5,1
PERF4332,EMP1647,2024-07-27,4,5,5,3,2,3,3,4
PERF4333,EMP1790,2022-04-05,1,5,1,4,3,5,5,3
PERF4334,EMP1760,2023-09-01,4,1,1,0,5,1,5,2
PERF4335,EMP2139,2024-01-18,4,4,4,1,0,4,1,2
PERF4336,EMP1473,2023-06-07,3,1,2,0,1,1,5,4
PERF4337,EMP1739,2024-11-20,4,3,2,0,2,3,2,5
PERF4338,EMP1549,2023-08-27,1,2,5,1,3,2,3,4
PERF4339,EMP2025,2022-11-10,1,5,2,1,2,1,1,4
PERF4340,EMP2377,2024-12-05,1,4,5,2,5,1,5,5
PERF4341,EMP2073,2024-02-01,1,2,4,2,3,3,5,5
PERF4342,EMP1327,2022-06-02,1,4,3,2,0,2,1,2
PERF4343,EMP1677,2024-04-07,5,5,5,2,0,3,1,2
PERF4344,EMP1115,2024-11-28,3,1,3,0,1,2,1,2
PERF4345,EMP1505,2022-07-11,3,4,5,0,0,2,2,4
PERF4346,EMP2310,2024-02-27,3,2,1,1,2,3,5,1
PERF4347,EMP2207,2022-04-15,5,3,3,1,1,1,5,3
PERF4348,EMP1534,2024-06-15,1,4,2,0,3,2,5,4
PERF4349,EMP1122,2024-02-15,5,5,1,1,1,1,1,5
PERF4350,EMP2429,2022-11-06,3,2,5,2,5,2,5,3
PERF4351,EMP1357,2022-03-13,4,4,5,1,2,4,5,5
PERF4352,EMP2251,2024-01-19,3,1,2,0,5,5,3,5
PERF4353,EMP2390,2023-09-03,3,2,1,4,0,1,4,5
PERF4354,EMP1197,2024-03-09,2,5,5,1,1,4,1,5
PERF4355,EMP2469,2024-09-30,5,5,4,5,3,1,2,3
PERF4356,EMP2472,2023-10-09,2,2,2,0,1,4,3,2
PERF4357,EMP1410,2023-07-08,3,4,4,0,3,1,1,4
